unique_well,treatment,mu,best.model,best.se,best.R2,nobs.exp
1_G12_30,blank_blank,-0.05431609646318741,gr,0.05284073750344112,0.09556457354438852,12
1_G12_36,blank_blank,-0.05379408515316979,gr,0.05647320553968836,0.08318866351934029,12
1_G12_38,blank_blank,3.402196622803423e-4,gr,0.07437520907912663,2.092480937854191e-6,12
1_G12_42,blank_blank,-0.03444813481746043,gr,0.0691122661967885,0.05847788931247422,6
1_G1_12,blank_blank,-0.0631761506949914,gr,0.02203678992962471,0.3873364398343597,15
1_G1_14,blank_blank,-0.032073174234016406,gr,0.02926377404297636,0.09099323145540406,14
1_G1_20,blank_blank,-0.01548859998617224,gr,0.02773089028537853,0.021797045790996394,16
1_G1_25,blank_blank,-0.005650622440247659,gr,0.043881335566641796,0.001655439681428894,12
1_G1_30,blank_blank,-0.10878957346064505,gr,0.047950153162277784,0.339824121344352,12
1_G1_36,blank_blank,-0.004605834277003707,gr,0.07127847811709218,4.1736735784370094e-4,12
1_G1_38,blank_blank,-0.03707575585223042,gr,0.03695998412771246,0.09142735049773021,12
1_G1_42,blank_blank,-0.23037830553930883,gr,0.21204142607922843,0.22786392698580016,6
1_G2_12,30C_7,0.770883588926098,gr.lag,0.07302757788709995,0.9474014858840009,9
1_G2_14,30C_7,0.9160874508970983,gr.lagsat,0.08313497858742615,0.9752004522436304,8
1_G2_20,30C_7,1.9696222892136594,gr.lagsat,0.2539634205749164,0.9762867274972897,6
1_G2_25,30C_7,2.5839240330533033,gr.lagsat,0.2565406819923441,0.9766948908166897,6
1_G2_30,30C_7,2.251749190805973,gr.sat,0.13951644630040758,0.9843751797753498,7
1_G2_36,30C_7,2.711343038738092,gr.sat,0.13167881646358054,0.9935839486354958,5
1_G2_38,30C_7,1.5962538645832973,gr.sat,0.14214590943948113,0.9664621287858125,7
1_G2_42,30C_7,-0.44130827260350786,gr,0.54224213612162675,0.14206637827360857,6
1_G3_12,6F_6,0.8901257771060257,gr.lag,0.07507076933701226,0.9594839832840468,9
1_G3_14,6F_6,1.25946643605486,gr.lagsat,0.11086116773920048,0.9808882822694625,7
1_G3_20,6F_6,2.1204137748331817,gr.lagsat,0.17712123986620104,0.9797652340334703,7
1_G3_25,6F_6,2.1530324564775754,gr.sat,0.17613114008902583,0.9701991791605515,8
1_G3_30,6F_6,2.5658474065324923,gr.sat,0.07204866026913624,0.9967133301780343,7
1_G3_36,6F_6,2.727691872650683,gr.sat,0.1273232045845835,0.9948741799292308,6
1_G3_38,6F_6,1.9739517359489163,gr.sat,0.12218450500582684,0.9893519188488594,5
1_G3_42,6F_6,-0.3539217729773942,gr,0.44286172066006674,0.13768434282570086,6
1_G4_12,48F_7,0.8529751276060665,gr.lag,0.062390146272526655,0.9669935435300184,9
1_G4_14,48F_7,0.9148804141874785,gr.lagsat,0.04968669142072752,0.9872908212458525,9
1_G4_20,48F_7,2.072132443046926,gr.lagsat,0.29084962462506125,0.9727671447924554,6
1_G4_25,48F_7,2.6142818769320937,gr.lagsat,0.24782793347236526,0.9809389224287373,6
1_G4_30,48F_7,2.40160038764119,gr.sat,0.1358744067034021,0.98696931180398,7
1_G4_36,48F_7,2.5932272262828193,gr.sat,0.12159098961402987,0.9919715812086154,6
1_G4_38,48F_7,2.095024312378578,gr.sat,0.152370467974413,0.9804701193221688,5
1_G4_42,48F_7,-0.17447414249383036,gr,0.474117088086942,0.03274696371615593,6
1_G5_12,30C_6,0.8694725012667089,gr.lag,0.06912910483033395,0.9661509365993054,8
1_G5_14,30C_6,0.9653370509401166,gr.lagsat,0.03928562235371611,0.9933387275345215,8
1_G5_20,30C_6,2.0861543560756326,gr.lagsat,0.22155764735892386,0.9826602554864181,6
1_G5_25,30C_6,2.570925960954806,gr.lagsat,0.262417474765167,0.9771075810311295,6
1_G5_30,30C_6,2.682074567365148,gr.lagsat,0.1250093832242067,0.9938651587147488,6
1_G5_36,30C_6,2.3349269914458755,gr.sat,0.08350851649130185,0.9943374834639589,7
1_G5_38,30C_6,2.2587464489356264,gr.sat,0.20746170952735946,0.9704692192981192,4
1_G5_42,30C_6,-0.4536717830140955,gr,0.49658637390833005,0.1726357380512763,6
1_G6_12,48F_3,0.8485969078983522,gr.lag,0.06725010208420337,0.9645794648549644,9
1_G6_14,48F_3,1.1152516362828866,gr.lagsat,0.08763584479826113,0.9831366658022808,7
1_G6_20,48F_3,2.3296367901376946,gr.lagsat,0.23822110248500303,0.9820875797815102,6
1_G6_25,48F_3,2.7267220300158517,gr.lagsat,0.2521079873916583,0.98039053498126,6
1_G6_30,48F_3,2.4253352822748826,gr.sat,0.1206759726283281,0.9892065842371929,7
1_G6_36,48F_3,2.511217603365969,gr.sat,0.06590740588554098,0.9971008500645626,7
1_G6_38,48F_3,2.300794607194853,gr.sat,0.32777591569013553,0.930628821379225,4
1_G6_42,48F_3,-0.4253088553802903,gr,0.5898204253973556,0.11503625202636125,6
1_G7_12,6F_4,1.10384914884358,gr.lagsat,0.09312623780925909,0.9792270393687701,7
1_G7_14,6F_4,1.2251903710317942,gr.lagsat,0.12228766264184172,0.976645949665443,7
1_G7_20,6F_4,1.9128786692329447,gr.lagsat,0.1495321324308442,0.9793779011236452,9
1_G7_25,6F_4,2.925841324995412,gr.lagsat,0.3162539757413193,0.981565051384112,6
1_G7_30,6F_4,2.6063932656028097,gr.sat,0.08456788703204757,0.9950593287043815,7
1_G7_36,6F_4,2.4315661570870892,gr.sat,0.12128912941800657,0.9882915643515108,7
1_G7_38,6F_4,2.0896713264900337,gr.sat,0.40004841377849926,0.8736497422358827,4
1_G7_42,6F_4,-0.5960130294378316,gr,0.48081218137954423,0.2775348361698393,6
1_G8_12,6F_1,1.218797913025071,gr.lagsat,0.1009022495645506,0.9837275462705759,6
1_G8_14,6F_1,1.4765456272332134,gr.lagsat,0.1438866111609298,0.9819697220575767,6
1_G8_20,6F_1,2.0099131019481367,gr.lagsat,0.1902492407155936,0.9694850379973717,8
1_G8_25,6F_1,2.770954413703908,gr.lagsat,0.2655544555711991,0.9791016487112872,6
1_G8_30,6F_1,2.6463105047083677,gr.sat,0.0836290910972055,0.9953541504035459,7
1_G8_36,6F_1,2.5991776493665886,gr.sat,0.10401635338943478,0.9926139585665633,7
1_G8_38,6F_1,2.266238218387145,gr.sat,0.3391717254688563,0.9271833880250036,4
1_G8_42,6F_1,-0.5034875913522678,gr,0.4280836453140659,0.25696305537676434,6
1_G9_12,48F_3,1.0041044588965269,gr.lagsat,0.08152897514288401,0.9810607650812567,7
1_G9_14,48F_3,1.217379334628246,gr.lagsat,0.08297375428906274,0.9870674163457935,7
1_G9_20,48F_3,1.9922873955318443,gr.lagsat,0.19979998650878636,0.977179303279427,7
1_G9_25,48F_3,2.7103076981902876,gr.lagsat,0.30821073605080757,0.9719233753485939,6
1_G9_30,48F_3,2.5639125772935825,gr.sat,0.08950230002022505,0.9942750291690818,7
1_G9_36,48F_3,2.4851983159299564,gr.sat,0.060444443355928336,0.9974563784934654,7
1_G9_38,48F_3,2.088529643137616,gr.sat,0.25815752299440325,0.9501674925749267,4
1_G9_42,48F_3,-0.3867058842976369,gr,0.4835169614699372,0.13786483418931894,6
1_H10_12,blank_blank,-0.02872051229690721,gr,0.015809926629785465,0.20245797176679114,15
1_H10_14,blank_blank,-0.0028881621943764946,gr,0.01843065281135461,0.002042173628971411,14
1_H10_20,blank_blank,-0.021048989420528384,gr,0.035691965938072015,0.02424021346882188,16
1_H10_25,blank_blank,-0.4332553700000974,gr.flr,0.24867963615146366,0.5315662657455351,4
1_H10_30,blank_blank,5.234347956430528e-4,gr,0.07125174134797721,5.396744646279927e-6,12
1_H10_36,blank_blank,0.05574387653570974,gr,0.05296541251619437,0.09972102292906515,12
1_H10_38,blank_blank,-0.09665564724477148,gr,0.049588614377676817,0.27531955668656494,12
1_H10_42,blank_blank,-0.07973512342113191,gr,0.08141857090178066,0.19339789795546258,6
1_H11_12,blank_blank,-0.022174476201862477,gr,0.02803414874541337,0.04591713040983625,15
1_H11_14,blank_blank,-0.07872732721082136,gr,0.025775484850360287,0.43738698541036836,14
1_H11_20,blank_blank,-0.041387002186740005,gr,0.023430943225583194,0.18224086396920636,16
1_H11_25,blank_blank,-0.15727780031284216,gr,0.06915462993006943,0.3409086090351653,12
1_H11_30,blank_blank,-0.02577684281914607,gr,0.034632838984778966,0.05248891077236484,12
1_H11_36,blank_blank,-0.0741115886482157,gr,0.05077836425374869,0.17560943484462788,12
1_H11_38,blank_blank,0.016119073329892944,gr,0.05496324546960549,0.00852738998353797,12
1_H11_42,blank_blank,-0.3638378635114372,gr,0.1419403048465664,0.6215915775266079,6
1_H12_12,blank_blank,0.016198393960113616,gr,0.01985400064902677,0.04870992536680441,15
1_H12_14,blank_blank,-0.15721939053817646,gr.flr,0.10997033532939991,0.3296701919903634,5
1_H12_20,blank_blank,-0.019886747679570754,gr,0.021168406375481102,0.05930251934487529,16
1_H12_25,blank_blank,-0.0992834210774139,gr,0.05123072019920569,0.2730293897209337,12
1_H12_30,blank_blank,-0.0995358926626055,gr,0.04430075504504475,0.33546901340139157,12
1_H12_36,blank_blank,-0.06868483480570271,gr,0.03638282080820921,0.26275046286772263,12
1_H12_38,blank_blank,-0.04493457325841118,gr,0.049131981730715917,0.07718736443967689,12
1_H12_42,blank_blank,0.039961749005909104,gr,0.1446222503447338,0.018730401973775068,6
1_H1_12,blank_blank,0.2448970940499082,gr.lag,0.07588924906969378,0.6163443597580455,9
1_H1_14,blank_blank,-0.05239302628661972,gr,0.02654560848389614,0.2450686737671579,14
1_H1_20,blank_blank,-0.0156376036532427,gr,0.025658080813723425,0.02584590190463787,16
1_H1_25,blank_blank,-0.03263559981947868,gr,0.050387055906018295,0.040262229332011734,12
1_H1_30,blank_blank,-0.0038136117713349904,gr,0.06613263668202043,3.3242745679151753e-4,12
1_H1_36,blank_blank,-0.04278478539212443,gr,0.051909007459075826,0.06361337913596798,12
1_H1_38,blank_blank,-0.20462125893746694,gr.flr,0.05207403164895509,0.8043673504190746,8
1_H1_42,blank_blank,-0.1210192830530046,gr,0.25118410238760125,0.05484868320649994,6
1_H2_12,blank_blank,0.015171749276377199,gr,0.018434131742457248,0.04952487015714713,15
1_H2_14,blank_blank,-0.031041252874683907,gr,0.017387047052932616,0.20986762036734763,14
1_H2_20,blank_blank,-0.05175265288512783,gr,0.025493899628942617,0.22741169080452317,16
1_H2_25,blank_blank,-0.03884367683627635,gr,0.039372225780981,0.0886997173231443,12
1_H2_30,blank_blank,-0.0610334969072956,gr,0.04153896053433144,0.17755473633382535,12
1_H2_36,blank_blank,-0.04382992334791429,gr,0.04175844397523506,0.09923488400182867,12
1_H2_38,blank_blank,-0.10479050144603506,gr,0.0429240586524436,0.3734314386821245,12
1_H2_42,blank_blank,-0.2439170075302559,gr,0.10869869501722636,0.5572977241307354,6
1_H3_12,blank_blank,-0.0028453961266138696,gr,0.01733232885052189,0.0020688493072400505,15
1_H3_14,blank_blank,-0.033199683498021604,gr,0.022430774934168004,0.1543746779818168,14
1_H3_20,blank_blank,-0.01602707639199719,gr,0.02309825140726993,0.0332459220981719,16
1_H3_25,blank_blank,-0.03642093565232591,gr,0.05385849426950896,0.043729502768711126,12
1_H3_30,blank_blank,-0.12013077791548853,gr,0.0401572795298478,0.47227082405902254,12
1_H3_36,blank_blank,-0.03204282057580131,gr,0.05077098820544804,0.038306029256284124,12
1_H3_38,blank_blank,-0.09398491975020247,gr,0.04202181158239012,0.33343404232520724,12
1_H3_42,blank_blank,-0.1765960865625844,gr,0.1603577523260096,0.23265521200687422,6
1_H4_12,blank_blank,-0.020292716032187817,gr,0.027337190871809157,0.04066309089901743,15
1_H4_14,blank_blank,0.006685758921001758,gr,0.017189819258548653,0.012449074292342877,14
1_H4_20,blank_blank,0.014858014003698404,gr,0.022200187037853036,0.03100292642225677,16
1_H4_25,blank_blank,-0.03171313282155084,gr,0.04541597628207267,0.04649272434234042,12
1_H4_30,blank_blank,-0.0733200362730985,gr,0.05845319016354193,0.13594690795834985,12
1_H4_36,blank_blank,-0.007774891158157455,gr,0.06803178238362104,0.001304361857101144,12
1_H4_38,blank_blank,-0.13994016204178042,gr,0.06391882847027651,0.32401453357508614,12
1_H4_42,blank_blank,-0.12206964423154741,gr,0.1940484506874518,0.09002525239685333,6
1_H5_12,blank_blank,-0.03676914875300647,gr,0.02550000763547742,0.1378826340099194,15
1_H5_14,blank_blank,-0.030820133351412118,gr,0.021522720811383976,0.14594214584391407,14
1_H5_20,blank_blank,-0.8560912704776612,gr.flr,0.3609367231814238,0.5506455490109883,3
1_H5_25,blank_blank,-0.07495854603941189,gr,0.08294009426339832,0.07551176917821079,12
1_H5_30,blank_blank,-0.6157173768453813,gr.flr,0.42250704346962,0.4712694512722363,4
1_H5_36,blank_blank,-0.01199293127321452,gr,0.07613671639708937,0.0024750624758441697,12
1_H5_38,blank_blank,-0.14089947530550548,gr,0.052927769902652806,0.4147536823266058,12
1_H5_42,blank_blank,-0.4098400476896342,gr,0.2754374339064074,0.35629501211072623,6
1_H6_12,blank_blank,-0.23862459898126168,gr.flr,0.16061209444033472,0.31886675833204303,4
1_H6_14,blank_blank,-0.21848712627638522,gr.flr,0.17324243697508934,0.3193057104172019,5
1_H6_20,blank_blank,-0.05521216621720355,gr,0.0311044926944458,0.1837124073684594,16
1_H6_25,blank_blank,-0.06472197722209949,gr,0.06831218280375169,0.0823710032827305,12
1_H6_30,blank_blank,-0.06618284817520159,gr,0.05264685034483696,0.13646629782187336,12
1_H6_36,blank_blank,-0.10806799206179485,gr,0.05263374870599763,0.2965504153626447,12
1_H6_38,blank_blank,-0.07644709067901033,gr,0.04147511736085024,0.2535865145486246,12
1_H6_42,blank_blank,-0.29754007330266935,gr,0.11143839693581396,0.6405747476886268,6
1_H7_12,blank_blank,-0.03653638605447645,gr,0.021726600242856026,0.17866673059232763,15
1_H7_14,blank_blank,-0.044873085834675724,gr,0.024439917482608254,0.2193144695654804,14
1_H7_20,blank_blank,-0.18927626024525582,gr.flr,0.11366557556129747,0.3819816846474531,8
1_H7_25,blank_blank,-0.07258747439505597,gr,0.04377399476452952,0.21567003771575277,12
1_H7_30,blank_blank,-0.1110886826605938,gr,0.05088736778273688,0.3227512191398556,12
1_H7_36,blank_blank,-0.05868452641730093,gr,0.058649191413860886,0.09100869357357655,12
1_H7_38,blank_blank,-0.07728760793378829,gr,0.03541773668757617,0.32257934549624856,12
1_H7_42,blank_blank,-0.2947356089234414,gr,0.08325902419434195,0.7580374855615969,6
1_H8_12,blank_blank,-0.01512246789958799,gr,0.017494260508111818,0.054354933976216824,15
1_H8_14,blank_blank,-0.1767831336497094,gr.flr,0.08334546030519786,0.6140243146833332,5
1_H8_20,blank_blank,-0.07203201051530778,gr,0.033223207557391415,0.25136727039675666,16
1_H8_25,blank_blank,0.006099936861585104,gr,0.024197034321373666,0.006315025687013032,12
1_H8_30,blank_blank,-0.00841459702998236,gr,0.04824247131823563,0.0030331108717396305,12
1_H8_36,blank_blank,0.05988256213051484,gr,0.05439349590040285,0.10809939468180818,12
1_H8_38,blank_blank,-0.492374999527683,gr.flr,0.35659284535622476,0.44789516926080253,4
1_H8_42,blank_blank,-0.18240415000822605,gr,0.07554114024995309,0.593101185095663,6
1_H9_12,blank_blank,-0.02337471850552035,gr,0.019152595477801303,0.10279794104740236,15
1_H9_14,blank_blank,-0.041257423341918904,gr,0.01889386900396859,0.28436340108340363,14
1_H9_20,blank_blank,-0.020468290462389745,gr,0.020166645048023908,0.06853822243613239,16
1_H9_25,blank_blank,0.03004334292868569,gr,0.04969929687209134,0.03525404757190753,12
1_H9_30,blank_blank,-0.14415438087113694,gr,0.07771374324144607,0.25599693199280615,12
1_H9_36,blank_blank,0.0032513898591511256,gr,0.06756260157241976,2.3153934341502147e-4,12
1_H9_38,blank_blank,-0.10501572298709384,gr,0.027926311806481825,0.5857677154117558,12
1_H9_42,blank_blank,-0.08889214973213701,gr,0.07309369626765859,0.26993922359416567,6
2_A10_12,blank_blank,-0.04346573561263458,gr,0.017190356587359446,0.3296649995114419,15
2_A10_14,blank_blank,-0.12645078564852197,gr.flr,0.04597946738294196,0.626199248774348,9
2_A10_20,blank_blank,-0.018263358288952293,gr,0.026559105633847366,0.03267231936914783,16
2_A10_25,blank_blank,-0.012814340547561089,gr,0.04082988475231289,0.009753923497945127,12
2_A10_30,blank_blank,-0.05958379407809641,gr,0.043710370491867025,0.1567001328833706,12
2_A10_36,blank_blank,-0.12805267981804813,gr,0.043488990933894,0.46438112211179616,12
2_A10_38,blank_blank,-0.02189551554309682,gr,0.06950518933387276,0.009826238548252153,12
2_A10_42,blank_blank,-0.12785604156336225,gr,0.024458895370922183,0.901073500480731,5
2_A11_12,blank_blank,0.010692843063452457,gr,0.027916017612039944,0.011159947588818442,15
2_A11_14,blank_blank,-0.013658251489519551,gr,0.028578758489300575,0.01867814398927148,14
2_A11_20,blank_blank,-0.16697421740547513,gr.flr,0.06931110514189065,0.4844463789365807,10
2_A11_25,blank_blank,-0.015742234099269257,gr,0.05439235592339965,0.00830681088414742,12
2_A11_30,blank_blank,-0.028534787826453183,gr,0.06754958223383081,0.01753163957520032,12
2_A11_36,blank_blank,0.013997035333549115,gr,0.049903598832856694,0.007805579759422754,12
2_A11_38,blank_blank,-0.04750801268786428,gr,0.056200608683280175,0.06669242080476923,12
2_A11_42,blank_blank,-0.09597117885151099,gr,0.12528875468488548,0.163589585124559,5
2_A12_12,blank_blank,0.0012711724728277946,gr,0.02697657011066488,1.7077251432995322e-4,15
2_A12_14,blank_blank,-0.013655689925358185,gr,0.02652319074144824,0.021612519465447955,14
2_A12_20,blank_blank,0.3551362416319224,gr.lag,0.24518444722515376,0.3673732221935351,3
2_A12_25,blank_blank,-0.09167834779065885,gr,0.045991840098542985,0.2843591031037125,12
2_A12_30,blank_blank,-0.04977558100675098,gr,0.04252595983677602,0.12049346597685795,12
2_A12_36,blank_blank,-0.029686900584657464,gr,0.0402448753819718,0.05160567792487669,12
2_A12_38,blank_blank,-0.03135015610814853,gr,0.047744688707365056,0.04133301215364382,12
2_A12_42,blank_blank,0.09496214649190726,gr,0.08065509034984397,0.3160424274732557,5
2_A1_12,blank_blank,-0.028381047250949865,gr,0.022508811121938168,0.1089686011218356,15
2_A1_14,blank_blank,-0.05597318561982792,gr,0.024680398064228663,0.30002479117552094,14
2_A1_20,blank_blank,-0.2321108573826371,gr.flr,0.095807846078684,0.5965946295023741,7
2_A1_25,blank_blank,-0.04946159423014748,gr,0.035407554707780606,0.1632773289860634,12
2_A1_30,blank_blank,-0.042962353847956485,gr,0.02661195808787394,0.20674510456168227,12
2_A1_36,blank_blank,0.03460863319356634,gr,0.04331350162082529,0.06001284617309666,12
2_A1_38,blank_blank,-0.022183240794991815,gr,0.06488989570237243,0.011551802320712179,12
2_A1_42,blank_blank,1e-4,gr.lagsat,0.28110677523733596,-0.02145124885993055,5
2_A2_12,blank_blank,-0.09138995401527453,gr,0.02188635159253783,0.5728760950306564,15
2_A2_14,blank_blank,-0.0466767027254066,gr,0.024954754110197482,0.22573629981624965,14
2_A2_20,blank_blank,-0.032714738205438215,gr,0.04110289945643433,0.04329063637669717,16
2_A2_25,blank_blank,-0.013243873839401189,gr,0.03349125137879087,0.015396733488195813,12
2_A2_30,blank_blank,-0.045790467120607484,gr,0.041130355385485394,0.11027589261925896,12
2_A2_36,blank_blank,-0.923854542048939,gr.flr,0.8025262276151424,0.5647569335888769,3
2_A2_38,blank_blank,0.004234791591862407,gr,0.04270619865663205,9.823255139748133e-4,12
2_A2_42,blank_blank,-0.2824195785997075,gr,0.11940356915003925,0.6509362613045951,5
2_A3_12,blank_blank,-0.006540416382856288,gr,0.018276693374082886,0.009754723662429354,15
2_A3_14,blank_blank,-0.17979713419028764,gr.flr,0.07584534797135745,0.5086520389948928,7
2_A3_20,blank_blank,0.002887452448550327,gr,0.03076421749109224,6.288350126296693e-4,16
2_A3_25,blank_blank,-0.03389868052161929,gr,0.08794231451522838,0.014640785811713353,12
2_A3_30,blank_blank,-0.010561557606535694,gr,0.03995181909033055,0.006939981688443675,12
2_A3_36,blank_blank,-0.002454283167576023,gr,0.058444691606932414,1.7631230239356643e-4,12
2_A3_38,blank_blank,-0.25339774041475754,gr.flr,0.19415054098834092,0.4497324308069166,6
2_A3_42,blank_blank,-0.13467268434019075,gr,0.08126029191014324,0.47795612253147624,5
2_A4_12,blank_blank,-0.05534328048549373,gr,0.022183738562921478,0.32375729405978626,15
2_A4_14,blank_blank,-0.020935547739090524,gr,0.02560358700632615,0.052776230836530935,14
2_A4_20,blank_blank,-0.015576314169285265,gr,0.030929317818696487,0.017793584483494662,16
2_A4_25,blank_blank,-0.04942498477835769,gr,0.02743857893663677,0.24497901350796536,12
2_A4_30,blank_blank,-0.12617087876467076,gr,0.06954205049801822,0.2476520870398471,12
2_A4_36,blank_blank,-2.976520688394384e-6,gr,0.03238621823345829,8.44689096446416e-10,12
2_A4_38,blank_blank,-0.07887295965894048,gr,0.0459751370550782,0.22738966573489428,12
2_A4_42,blank_blank,-0.2041630874659932,gr,0.1995859976966125,0.2585987273543604,5
2_A5_12,blank_blank,-0.04354927910252896,gr,0.01914304240960919,0.28474568509718345,15
2_A5_14,blank_blank,0.008033666550352722,gr,0.023366440272807095,0.00975448022527392,14
2_A5_20,blank_blank,-0.037285390566993724,gr,0.021256030000991234,0.18017897125868043,16
2_A5_25,blank_blank,-0.06437316795081632,gr,0.05320575975070693,0.1276916492971234,12
2_A5_30,blank_blank,-0.08241061105950843,gr,0.04412729555364175,0.25858927557768396,12
2_A5_36,blank_blank,-0.06360531245156166,gr,0.0692532042017866,0.07779216265988975,12
2_A5_38,blank_blank,-0.641960863115933,gr.flr,0.6851034197123095,0.6026320660625528,3
2_A5_42,blank_blank,1e-4,gr.lagsat,0.9218919357336648,-0.013260888432731655,5
2_A6_12,blank_blank,-0.025071279819215374,gr,0.014080514536992128,0.19606262925854767,15
2_A6_14,blank_blank,-0.028328908936712346,gr,0.03290995915160703,0.058157035691727366,14
2_A6_20,blank_blank,-0.006690930515260536,gr,0.03084689026783903,0.0033493857292142826,16
2_A6_25,blank_blank,-0.042438553382928706,gr,0.03645787980578712,0.11933045665957198,12
2_A6_30,blank_blank,-0.031893741824772934,gr,0.05151894483975396,0.036909988353257206,12
2_A6_36,blank_blank,0.03961252258144282,gr,0.04779040409136751,0.06428742907749008,12
2_A6_38,blank_blank,0.05626552242255215,gr,0.060607694796795314,0.07934609851656138,12
2_A6_42,blank_blank,-0.27004563734713805,gr,0.05448279524441683,0.8911749989743576,5
2_A7_12,blank_blank,-0.05888664139420069,gr,0.01888663924216623,0.42784955693178517,15
2_A7_14,blank_blank,-0.010235359999143642,gr,0.022560652421699204,0.016863033980978548,14
2_A7_20,blank_blank,-0.03673896143616811,gr,0.025391392567935836,0.13008559223299887,16
2_A7_25,blank_blank,-0.08361969233508589,gr,0.053487261355872756,0.19640539728629014,12
2_A7_30,blank_blank,-0.05915676057771196,gr,0.06025706831696305,0.08790855733104874,12
2_A7_36,blank_blank,-0.10642028286351402,gr,0.03994481667879398,0.4151317773434504,12
2_A7_38,blank_blank,-0.10012118625010685,gr,0.08103915578108462,0.13242478945459413,12
2_A7_42,blank_blank,0.1176478894967736,gr,0.07098768313677316,0.47795612253147657,5
2_A8_12,blank_blank,0.027931516285153883,gr,0.018934309652061714,0.14339311028222623,15
2_A8_14,blank_blank,-0.04343455258678788,gr,0.02180338003214552,0.24851909310179776,14
2_A8_20,blank_blank,0.26698564680360004,gr.lag,0.2655703815636795,0.2227497674384461,3
2_A8_25,blank_blank,-0.01736858008084477,gr,0.07170600341070367,0.005832799215718776,12
2_A8_30,blank_blank,-0.052824773384921274,gr,0.0400066993700096,0.14846158261687892,12
2_A8_36,blank_blank,-0.02526227021589151,gr,0.04554722854419112,0.02984435885455361,12
2_A8_38,blank_blank,-0.03148499789494663,gr,0.046924091850729537,0.04308147337876411,12
2_A8_42,blank_blank,-0.12163968882546064,gr,0.15676305059135473,0.1671507510251693,5
2_A9_12,blank_blank,-0.12925457123348297,gr.flr,0.09038810864140347,0.3204874650844213,4
2_A9_14,blank_blank,-0.18026464926963215,gr.flr,0.15358630973340603,0.4033323753845769,4
2_A9_20,blank_blank,-0.13165106518882416,gr.flr,0.06490287635894613,0.49878914302997923,9
2_A9_25,blank_blank,-0.05394515466244655,gr,0.059444013765346936,0.07608849729285339,12
2_A9_30,blank_blank,0.05426632849222386,gr,0.041182303427398294,0.14794701664511534,12
2_A9_36,blank_blank,-0.021991922773845863,gr,0.055545611776027924,0.015433763227658437,12
2_A9_38,blank_blank,-0.005275860876246254,gr,0.05451402368265551,9.357581269667792e-4,12
2_A9_42,blank_blank,-0.2857816666926141,gr,0.026672680183814558,0.9745327370008091,5
2_B10_12,blank_blank,0.0021360436655956526,gr,0.016092790822115663,0.0013533994510304126,15
2_B10_14,blank_blank,-0.04698915271127083,gr,0.02537483622888809,0.2222522831409205,14
2_B10_20,blank_blank,-0.04223560458339833,gr,0.028581180446964564,0.13493317203867117,16
2_B10_25,blank_blank,-0.028302712637355724,gr,0.022569665453755616,0.13588659677345083,12
2_B10_30,blank_blank,-0.0790894585353775,gr,0.03843522070767324,0.29747007078633825,12
2_B10_36,blank_blank,-0.045418591756842305,gr,0.04668721408063599,0.08645704406771304,12
2_B10_38,blank_blank,-0.11292260075805757,gr,0.044983858164293344,0.3865619220951906,12
2_B10_42,blank_blank,-0.12807981994675355,gr,0.0764890737834869,0.48310624017279835,5
2_B11_12,blank_blank,-0.025487927552611644,gr,0.01207218136754508,0.25533709496765566,15
2_B11_14,blank_blank,-0.03721405671908916,gr,0.017870724445926432,0.26544420877724395,14
2_B11_20,blank_blank,-0.046026263815295725,gr,0.025696614921571735,0.1864337378308013,16
2_B11_25,blank_blank,-0.07022550628255339,gr,0.050292025725951726,0.1631663614630121,12
2_B11_30,blank_blank,-0.2906167456923751,gr.flr,0.13720005863724452,0.5285017720779289,5
2_B11_36,blank_blank,-0.11238292727096576,gr,0.056603347741061114,0.2827427096835601,12
2_B11_38,blank_blank,2.438716315229133e-5,gr,0.06118483827386797,1.588674503061327e-8,12
2_B11_42,blank_blank,-0.166343881630662,gr,0.1363935821720249,0.3314604123129029,5
2_B12_12,blank_blank,-0.0365378025895738,gr,0.010922230815545702,0.4626062000661473,15
2_B12_14,blank_blank,0.007389414896444201,gr,0.02797041374389436,0.005782590520917896,14
2_B12_20,blank_blank,-4.083958980016338e-4,gr,0.036524296957078525,8.930321584998957e-6,16
2_B12_25,blank_blank,-0.09056465831010878,gr,0.03891419272493976,0.3513352644408405,12
2_B12_30,blank_blank,-0.1439864873168764,gr,0.0540972106982735,0.4146654699599217,12
2_B12_36,blank_blank,-2.9200995286445214e-4,gr,0.050962762324500394,3.283129116016248e-6,12
2_B12_38,blank_blank,-0.08779401004331581,gr,0.049203673966249285,0.24148867873438895,12
2_B12_42,blank_blank,0.02807857881333984,gr,0.1673165063211819,0.00930022549891485,5
2_B1_12,blank_blank,-0.01271916947331585,gr,0.019664320516745794,0.031178835084424872,15
2_B1_14,blank_blank,-0.057172983134648483,gr,0.032437845125838645,0.20564234718769636,14
2_B1_20,blank_blank,-0.04760072982979957,gr,0.02220878794059564,0.24706317196160266,16
2_B1_25,blank_blank,0.011981849424918962,gr,0.04972092486911405,0.005773704640983035,12
2_B1_30,blank_blank,-0.031845878653924985,gr,0.05869792949686205,0.02859315424406983,12
2_B1_36,blank_blank,-0.06068112307383798,gr,0.04717837831289794,0.14194955174381796,12
2_B1_38,blank_blank,-0.10568564654074158,gr,0.03340523324997227,0.500231985484282,12
2_B1_42,blank_blank,-0.15602795726874624,gr,0.1517210023915321,0.2606431363551174,5
