mu,se,unique_well
1.0549548558858755,0.045386628657121356,1_F10_30
1.1092356549261395,0.0543171581956569,1_G10_30
1.1307967655463398,0.041233809725356875,1_C10_36
1.4211181594517517,0.0551944903728019,1_D10_36
1.0170374922625633,0.04213310184101491,1_E10_36
1.026109153763299,0.04692961732752322,1_F10_36
1.0501177095470007,0.0246887366656275,1_G10_36
0.746812182250563,0.07786828213658754,1_C10_38
0.9249276658335672,0.09831285352625563,1_D10_38
0.90670153085056,0.13860477584959321,1_E10_38
0.9060048825451638,0.11309300216672812,1_F10_38
0.857083402727559,0.08773513158931204,1_G10_38
0.24318661479196643,0.028908164266527512,2_C10_12
0.2584430682708444,0.026833461311758303,2_D10_12
0.31280390403507563,0.04193859748991869,2_E10_12
0.25296280262669757,0.03196005432469742,2_F10_12
0.23993593163457191,0.0359155076023913,2_G10_12
0.30993184675801466,0.0335215014351741,2_C10_14
0.34076082388087925,0.036914504876973696,2_D10_14
0.44618103187387315,0.05341931843948847,2_E10_14
0.3477967528318637,0.043431247138436255,2_F10_14
0.28910622325357366,0.03250389274165773,2_G10_14
0.6400642085740721,0.054200798148262855,2_C10_20
0.6155951713980025,0.04555621514867275,2_D10_20
0.7654909485815022,0.04965945384604151,2_E10_20
0.628612731326654,0.05716301207071538,2_F10_20
0.5258554832890255,0.04907943316773137,2_G10_20
0.9585732256989786,0.10809567784676433,2_C10_25
0.9200961681795176,0.08857942487904147,2_D10_25
1.0847927616982391,0.08793105865374944,2_E10_25
0.9361078377284034,0.10404920740650228,2_F10_25
0.9203348834153331,0.10285559116619254,2_G10_25
0.9999847980840729,0.03049062318770054,2_C10_30
1.0663071607560843,0.024667970984736658,2_D10_30
1.1963934933040359,0.030205824303179238,2_E10_30
1.0357300392406639,0.037726316066880386,2_F10_30
1.0582918944553446,0.081178893294918,2_G10_30
1.1082592739604304,0.04473504303700265,2_C10_36
1.3791564713040523,0.08181903649544998,2_D10_36
1.2939763047045183,0.08341645854726676,2_E10_36
0.9986108500426265,0.051198772811324206,2_F10_36
1.1191052805273785,0.04244095122184186,2_G10_36
0.8866193978173346,0.060172387117074,2_C10_38
0.9265917518893216,0.06375864445287997,2_D10_38
0.9779426737660555,0.07487996450526493,2_E10_38
0.9916698078270144,0.06524203458342646,2_F10_38
0.9972609541235508,0.08557955013499223,2_G10_38
0.32291796977690024,0.04818880955622742,1_C11_12
0.28108999594461176,0.02947100894691636,1_D11_12
0.3073902822459895,0.048120498370173764,1_E11_12
0.2647241876332169,0.02950387061662413,1_G11_12
0.3782468663010079,0.05319878894112698,1_C11_14
0.37318815037788877,0.04034271409429156,1_D11_14
0.3735172238097801,0.04577467864772981,1_E11_14
0.3598168573321463,0.041433379849435535,1_G11_14
0.7236206761960184,0.06296365867726053,1_C11_20
0.6671735785959338,0.07505464690808981,1_D11_20
0.7035195208787088,0.07079434732233716,1_E11_20
0.6799292880933828,0.06343492861782495,1_G11_20
0.9514791598038308,0.1019622617608732,1_C11_25
0.9129124447180004,0.08200736681338917,1_D11_25
0.986364914156979,0.09008923655132738,1_E11_25
0.9576622524620496,0.0962575240177589,1_G11_25
1.1692572455992778,0.04520561656905615,1_C11_30
1.2213019811462325,0.04570038922963285,1_D11_30
1.1034476147293844,0.04739061752120337,1_E11_30
1.1647321551997136,0.044438680659350464,1_G11_30
1.1089072229006682,0.05093407404673226,1_C11_36
1.1166740616221664,0.03132883763050458,1_D11_36
1.0819094768355373,0.046463883436342134,1_E11_36
1.1410007801915105,0.033356611648108894,1_G11_36
0.7545442173299233,0.05393346657934962,1_C11_38
0.8316615569908598,0.0583284173483136,1_D11_38
0.8004358248664312,0.13014343430422387,1_E11_38
0.7780399565408708,0.0723696495082362,1_G11_38
0.2442632468362409,0.028935165731468284,2_C11_12
0.32608961492441074,0.04368699519539875,2_D11_12
0.22087468706311852,0.03159182672998353,2_E11_12
0.23932827473204982,0.030124521504586395,2_F11_12
0.3112658501168029,0.04744930938499592,2_G11_12
0.29209295006742336,0.03193174783822817,2_C11_14
0.43287874218481354,0.04893068920402832,2_D11_14
0.29055713031025665,0.03196534458855774,2_E11_14
0.3024823656412774,0.03548955061141312,2_F11_14
0.43613937363261823,0.052789872512726245,2_G11_14
0.5794453554289496,0.05062928667623328,2_C11_20
0.7578960749972441,0.058212820017155095,2_D11_20
0.5512659147430423,0.04999379019381012,2_E11_20
0.5898168418438046,0.05248027245463562,2_F11_20
0.7407218362798647,0.055540093807076675,2_G11_20
0.9166290248304665,0.09997805231976782,2_C11_25
1.1098471691232696,0.06316466517731215,2_D11_25
0.8978374758580543,0.09491617338955548,2_E11_25
0.8948956154107401,0.08959873531850704,2_F11_25
1.071981166430749,0.07605087011165682,2_G11_25
1.0437122860706678,0.050344039735468166,2_C11_30
1.1433539949559781,0.060273571736304564,2_D11_30
1.0372241883455646,0.05713329008340083,2_E11_30
1.140504237400205,0.048048005002826716,2_F11_30
1.2109471650357648,0.06929988053036705,2_G11_30
1.1978325290265321,0.05895687126270986,2_C11_36
1.2903280415680403,0.05511616513270873,2_D11_36
0.9892704919836321,0.05133236066670504,2_E11_36
1.1484436403309133,0.05522852680458597,2_F11_36
1.275088395355089,0.03814507340533524,2_G11_36
0.6608831127066374,0.06975500404249059,2_C11_38
0.8151843954642779,0.05495973132609143,2_D11_38
0.7111512623973271,0.059814310325989016,2_E11_38
0.6256462758167136,0.04348365764036326,2_F11_38
0.8146020238057041,0.05957179652466063,2_G11_38
