mu,se,unique_well
2.3418129560598953,0.09701466571699867,1_E10_36
2.3627013334094644,0.10805848254471971,1_F10_36
2.4179828650684083,0.05684787215021555,1_G10_36
1.719594131710518,0.17929863406506785,1_C10_38
2.1297184966366274,0.2263732609764634,1_D10_38
2.087751372425576,0.31914861631847563,1_E10_38
2.0861472264806107,0.2604058512785952,1_F10_38
1.9735031053132455,0.20201693785621208,1_G10_38
0.5599576779772004,0.06676336379909861,2_C10_12
0.5950869363965627,0.061902535397897085,2_D10_12
0.7202572071104131,0.09656724744049859,2_E10_12
0.5824681722603141,0.0623402150223206,2_F10_12
0.5524726654427706,0.07358225815008884,2_G10_12
0.7136441193687851,0.07718618715284864,2_C10_14
0.7846303694651112,0.08499888904578673,2_D10_14
1.0273690673824074,0.12300267657867421,2_E10_14
0.800680796194578,0.09928396300319918,2_F10_14
0.665691414786323,0.07131570068217541,2_G10_14
1.4738012837246572,0.12480218923718393,2_C10_20
1.417459295165116,0.1048972671674459,2_D10_20
1.7626068299442126,0.1143453260365608,2_E10_20
1.4474332935548697,0.13162289706860117,2_F10_20
1.2108263704423898,0.11300969376828761,2_G10_20
2.207194228640816,0.2488998837367472,2_C10_25
2.1185975837762885,0.2039620967985421,2_D10_25
2.49782484347782,0.2024693258985582,2_E10_25
2.155465776124067,0.23958254839031407,2_F10_25
2.1191472233968742,0.2368341458652517,2_G10_25
2.3025475465703935,0.07020795758425007,2_C10_30
2.455259656964955,0.05680066142059362,2_D10_30
2.754794386450527,0.06955132364810211,2_E10_30
2.3848539691691415,0.08686857256038467,2_F10_30
2.436804457950514,0.18692170366393718,2_G10_30
2.551858075395206,0.10300558643658674,2_C10_36
3.1756193448258756,0.1883954542564112,2_D10_36
2.979485293522331,0.19207252817309264,2_E10_36
2.2993841584223604,0.11788880190653439,2_F10_36
2.5768318781102657,0.09772345837548305,2_G10_36
2.041511938206972,0.1385519381201547,2_C10_38
2.1335517494120664,0.1468091088437449,2_D10_38
2.251791665331411,0.17241641235211252,2_E10_38
2.283399412072129,0.15022446155446859,2_F10_38
2.2962732279375304,0.19705416352157293,2_G10_38
0.7435459549240987,0.11045892373224231,1_C11_12
0.6472334071722173,0.06987847188814354,1_D11_12
0.7077918585845884,0.11080161245454377,1_E11_12
0.6095497608443072,0.0701579445750963,1_G11_12
0.8709361702722661,0.12264323666841734,1_C11_14
0.8592970331842719,0.09289261641791009,1_D11_14
0.8600546308512261,0.10540019481824524,1_E11_14
0.8285085598595604,0.0954039701876872,1_G11_14
1.6661966933211287,0.14497943113745657,1_C11_20
1.5362228838828913,0.1728198732631191,1_D11_20
1.6199120880067852,0.16301021369483382,1_E11_20
1.565593993790147,0.14606450117169273,1_G11_20
2.19085898416438,0.2347773685823532,1_C11_25
2.1020564986868426,0.1888293125223812,1_D11_25
2.2711863907622107,0.20743877146811507,1_E11_25
2.205096625521151,0.2216415729746825,1_G11_25
2.6923088980523198,0.10409042719528602,1_C11_30
2.812148114119482,0.1052296523363843,1_D11_30
2.5407786920945075,0.10912082983737738,1_E11_30
2.68189137369743,0.10232442234070221,1_G11_30
2.5533482501106404,0.11727954551656515,1_C11_36
2.5712344735830213,0.07213710406086683,1_D11_36
2.4911853800696533,0.10698683407010845,1_E11_36
2.627248850710448,0.07680577203248545,1_G11_36
1.7373982489264235,0.12418548077566109,1_C11_38
1.91496723419409,0.13430536398916745,1_D11_38
1.8430659120303556,0.2996656794825816,1_E11_38
1.7914990205622952,0.16663675070781875,1_G11_38
0.5624367134606648,0.0600799405982269,2_C11_12
0.7508486608618576,0.10059308677298358,2_D11_12
0.5085825589841722,0.07286958447196723,2_E11_12
0.5510735089637788,0.06385503653733943,2_F11_12
0.7167156850014443,0.10925613162313103,2_G11_12
0.6725685503380902,0.07352563363035135,2_C11_14
0.9967395575078739,0.11266718464639024,2_D11_14
0.6690322560196097,0.0743856786716991,2_E11_14
0.6964911241630682,0.0969903756402668,2_F11_14
1.0042474348364134,0.12155326945252982,2_G11_14
1.3342214363724165,0.11657842289579885,2_C11_20
1.7451187432524775,0.13404016153669948,2_D11_20
1.2693360268354497,0.1151150985619791,2_E11_20
1.3581028294552973,0.12084038398915424,2_F11_20
1.7055738417761839,0.12788599026280267,2_G11_20
2.110614219799859,0.23020828715332595,2_C11_25
2.5555147930982325,0.14544258977756172,2_D11_25
2.0673450355523917,0.21855302313912056,2_E11_25
2.060571225554675,0.2063090488002376,2_F11_25
2.468325134789177,0.1751140509734708,2_G11_25
2.403233715367118,0.11592200448789403,2_C11_30
2.632666458316007,0.13878510662130517,2_D11_30
2.3882944004505626,0.13155445254204423,2_E11_30
2.6261053871766866,0.11063488802689017,2_F11_30
2.7883052417205354,0.15956943888841163,2_G11_30
2.758106062747074,0.13575297368246436,2_C11_36
2.9710846292640345,0.12690957109251003,2_D11_36
2.2778771138920577,0.11819679790771477,2_E11_36
2.644386615481777,0.12716822736342961,2_F11_36
2.935994034719113,0.08783255328394089,2_G11_36
1.5217378869707792,0.16061616252000566,2_C11_38
1.877028673458007,0.1265488773570345,2_D11_38
1.6374843607184493,0.1377270839176438,2_E11_38
1.440602277941411,0.10012458054541765,2_F11_38
1.8756884776423297,0.13716845766239552,2_G11_38
